"X.1" "X" "zona" "cÛdigo.x" "Freq.x" "personas" "comuna" "promedio_i" "aÒo" "ingresos_expandidos" "Freq.y" "p" "cÛdigo.y" "multipob" "est_ing" "ing_medio_zona" "identificador" "urb_rur" "multipob_2" "est_ing_2" "ing_medio_zona_2"
"8847" 8847 8847 8201021002 8201 1919 25522 "Lebu" "256023.473170732" 2017 "6534231082.26341" 4793 0.187798761852519 8201 "1227120506.90732" 1466210504.28804 "305906.635570215" "region_08" 1 1227120507 1466210504 305907
"8848" 8848 8848 8201061001 8201 28 25522 "Lebu" "256023.473170732" 2017 "6534231082.26341" 99 0.00387900634746493 8201 "25346323.8439024" 18068547.7873206 "182510.583710309" "region_08" 1 25346324 18068548 182511
"8849" 8849 8849 8201071001 8201 396 25522 "Lebu" "256023.473170732" 2017 "6534231082.26341" 1221 0.0478410782854008 8201 "312604660.741463" 284073952.809836 "232656.800008055" "region_08" 1 312604661 284073953 232657
"8850" 8850 8850 8201081001 8201 430 25522 "Lebu" "256023.473170732" 2017 "6534231082.26341" 1168 0.0457644385236267 8201 "299035416.663415" 309481038.444991 "264966.642504273" "region_08" 1 299035417 309481038 264967
"8851" 8851 8851 8201101001 8201 1005 25522 "Lebu" "256023.473170732" 2017 "6534231082.26341" 2927 0.11468536948515 8201 "749380705.970732" 748278696.075441 "255646.975085562" "region_08" 1 749380706 748278696 255647
"8852" 8852 8852 8201101002 8201 1206 25522 "Lebu" "256023.473170732" 2017 "6534231082.26341" 3393 0.132944126635844 8201 "868687644.468293" 904499649.548351 "266578.146050207" "region_08" 1 868687644 904499650 266578
"8853" 8853 8853 8201991999 8201 17 25522 "Lebu" "256023.473170732" 2017 "6534231082.26341" 28 0.00109709270433352 8201 "7168657.24878049" 10753634.7513187 "384058.383975666" "region_08" 1 7168657 10753635 384058
"8854" 8854 8854 8202011001 8202 1698 36257 "Arauco" "316263.603524229" 2017 "11466769472.978" 5014 0.138290536999752 8202 "1585745708.07049" 1291028641.98487 "257484.771038067" "region_08" 1 1585745708 1291028642 257485
"8855" 8855 8855 8202021001 8202 1189 36257 "Arauco" "316263.603524229" 2017 "11466769472.978" 3364 0.0927820834597457 8202 "1063910762.25551" 891243965.050027 "264935.780335918" "region_08" 1 1063910762 891243965 264936
"8856" 8856 8856 8202031001 8202 405 36257 "Arauco" "316263.603524229" 2017 "11466769472.978" 1299 0.0358275643324048 8202 "410826420.977974" 290791171.447493 "223857.714740179" "region_08" 1 410826421 290791171 223858
"8857" 8857 8857 8202041001 8202 1810 36257 "Arauco" "316263.603524229" 2017 "11466769472.978" 4327 0.119342471798549 8202 "1368472612.44934" 1379701653.81691 "318858.713616111" "region_08" 1 1368472612 1379701654 318859
"8858" 8858 8858 8202041002 8202 1751 36257 "Arauco" "316263.603524229" 2017 "11466769472.978" 4706 0.129795625672284 8202 "1488336518.18502" 1332961759.3524 "283247.292680068" "region_08" 1 1488336518 1332961759 283247
"8859" 8859 8859 8202041003 8202 1243 36257 "Arauco" "316263.603524229" 2017 "11466769472.978" 3269 0.0901618997710787 8202 "1033865719.9207" 933375938.133775 "285523.382726759" "region_08" 1 1033865720 933375938 285523
"8860" 8860 8860 8202041004 8202 1304 36257 "Arauco" "316263.603524229" 2017 "11466769472.978" 3397 0.0936922525305458 8202 "1074347461.17181" 981057380.476372 "288801.112886774" "region_08" 1 1074347461 981057380 288801
"8861" 8861 8861 8202051001 8202 712 36257 "Arauco" "316263.603524229" 2017 "11466769472.978" 1898 0.0523485120114736 8202 "600268319.488987" 522873265.339317 "275486.441169292" "region_08" 1 600268319 522873265 275486
"8862" 8862 8862 8202991999 8202 39 36257 "Arauco" "316263.603524229" 2017 "11466769472.978" 46 0.0012687205229335 8202 "14548125.7621145" 25502324.88328 "554398.367027826" "region_08" 1 14548126 25502325 554398
"8863" 8863 8863 8203011001 8203 1243 34537 "CaÒete" "241126.135514019" 2017 "8327773342.24766" 3178 0.0920172568549671 8203 "766298858.663551" 933375938.133775 "293699.162408362" "region_08" 1 766298859 933375938 293699
"8864" 8864 8864 8203011002 8203 1212 34537 "CaÒete" "241126.135514019" 2017 "8327773342.24766" 3079 0.0891507658453253 8203 "742427371.247663" 909179914.718688 "295284.155478626" "region_08" 1 742427371 909179915 295284
"8865" 8865 8865 8203011003 8203 1424 34537 "CaÒete" "241126.135514019" 2017 "8327773342.24766" 3980 0.11523872947853 8203 "959682019.345794" 1075113773.78767 "270129.088891374" "region_08" 1 959682019 1075113774 270129
"8866" 8866 8866 8203011004 8203 1792 34537 "CaÒete" "241126.135514019" 2017 "8327773342.24766" 4739 0.137215160552451 8203 "1142696756.20093" 1365435478.22564 "288127.34294696" "region_08" 1 1142696756 1365435478 288127
"8867" 8867 8867 8203011005 8203 747 34537 "CaÒete" "241126.135514019" 2017 "8327773342.24766" 1986 0.0575035469206938 8203 "478876505.130841" 549629146.463358 "276751.836084269" "region_08" 1 478876505 549629146 276752
"8868" 8868 8868 8203021001 8203 98 34537 "CaÒete" "241126.135514019" 2017 "8327773342.24766" 288 0.00833888293713988 8203 "69444327.0280374" 66485990.9386133 "230854.135203518" "region_08" 1 69444327 66485991 230854
"8869" 8869 8869 8203091001 8203 726 34537 "CaÒete" "241126.135514019" 2017 "8327773342.24766" 2148 0.0621941685728349 8203 "517938939.084112" 533569452.756468 "248402.910966698" "region_08" 1 517938939 533569453 248403
"8870" 8870 8870 8203991999 8203 52 34537 "CaÒete" "241126.135514019" 2017 "8327773342.24766" 96 0.00277962764571329 8203 "23148109.0093458" 34396208.9854839 "358293.843598791" "region_08" 1 23148109 34396209 358294
"8871" 8871 8871 8204011001 8204 1266 6031 "Contulmo" "213011.242718447" 2017 "1284670804.83495" 3061 0.507544354170121 8204 "652027413.961165" 951343448.320617 "310794.984750283" "region_08" 1 652027414 951343448 310795
"8872" 8872 8872 8205011001 8205 1155 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 3178 0.0984266600594648 8205 "835534080.109091" 864755413.926669 "272106.801109713" "region_08" 1 835534080 864755414 272107
"8873" 8873 8873 8205011002 8205 623 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 1654 0.0512264618434093 8205 "434856314.820779" 455079587.855666 "275138.807651551" "region_08" 1 434856315 455079588 275139
"8874" 8874 8874 8205011003 8205 1031 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 2884 0.0893211100099108 8205 "758237975.781818" 768420958.820608 "266442.773516161" "region_08" 1 758237976 768420959 266443
"8875" 8875 8875 8205031001 8205 1500 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 4404 0.136397423191279 8205 "1157864093.39221" 1134848677.10294 "257685.89398341" "region_08" 1 1157864093 1134848677 257686
"8876" 8876 8876 8205051001 8205 1146 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 3167 0.0980859762140733 8205 "832642048.994805" 857748915.139464 "270839.569036774" "region_08" 1 832642049 857748915 270840
"8877" 8877 8877 8205051002 8205 1235 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 3363 0.104156342913776 8205 "884172785.212987" 927129470.16033 "275685.242390821" "region_08" 1 884172785 927129470 275685
"8878" 8878 8878 8205051003 8205 944 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 2501 0.077459117938553 8205 "657542710.620779" 701104482.306373 "280329.661058126" "region_08" 1 657542711 701104482 280330
"8879" 8879 8879 8205051004 8205 1157 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 3136 0.0971258671952428 8205 "824491779.490909" 866312710.526503 "276247.675550543" "region_08" 1 824491779 866312711 276248
"8880" 8880 8880 8205091001 8205 530 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 1595 0.0493991575817641 8205 "419344511.571429" 384653574.169334 "241162.115466667" "region_08" 1 419344512 384653574 241162
"8881" 8881 8881 8205091002 8205 1578 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 4257 0.131844648166501 8205 "1119216041.22857" 1196281424.77565 "281015.133844408" "region_08" 1 1119216041 1196281425 281015
"8882" 8882 8882 8205991999 8205 17 32288 "Curanilahue" "262911.919480519" 2017 "8488900056.18701" 35 0.00108399405351833 8205 "9201917.18181818" 10753634.7513187 "307246.707180533" "region_08" 1 9201917 10753635 307247
"8883" 8883 8883 8206011001 8206 1918 21035 "Los ¡lamos" "230097.790960452" 2017 "4840107032.85311" 5263 0.250202044212028 8206 "1211004673.82486" 1465415934.86449 "278437.380745676" "region_08" 1 1211004674 1465415935 278437
"8884" 8884 8884 8206011002 8206 1005 21035 "Los ¡lamos" "230097.790960452" 2017 "4840107032.85311" 3302 0.156976467791776 8206 "759782905.751412" 748278696.075441 "226613.778339019" "region_08" 1 759782906 748278696 226614
"8885" 8885 8885 8206011003 8206 1093 21035 "Los ¡lamos" "230097.790960452" 2017 "4840107032.85311" 3071 0.145994770620395 8206 "706630316.039548" 816533572.260783 "265885.240071893" "region_08" 1 706630316 816533572 265885
"8886" 8886 8886 8206041001 8206 1238 21035 "Los ¡lamos" "230097.790960452" 2017 "4840107032.85311" 3608 0.171523651057761 8206 "830192829.785311" 929471706.75086 "257614.109409884" "region_08" 1 830192830 929471707 257614
"8887" 8887 8887 8206041002 8206 1135 21035 "Los ¡lamos" "230097.790960452" 2017 "4840107032.85311" 3461 0.164535298312337 8206 "796368454.514124" 849188403.585056 "245359.261365229" "region_08" 1 796368455 849188404 245359
"8888" 8888 8888 8206991999 8206 5 21035 "Los ¡lamos" "230097.790960452" 2017 "4840107032.85311" 21 0.000998336106489185 8206 "4832053.61016949" 3011899.8317754 "143423.801513115" "region_08" 1 4832054 3011900 143424
"8889" 8889 8889 8207021001 8207 419 10417 "Tir˙a" "221347.336633663" 2017 "2305775205.71287" 1017 0.097628875875972 8207 "225110241.356436" 301251993.343943 "296216.315972411" "region_08" 1 225110241 301251993 296216
"8890" 8890 8890 8207031001 8207 1146 10417 "Tir˙a" "221347.336633663" 2017 "2305775205.71287" 2637 0.253143899395219 8207 "583692926.70297" 857748915.139464 "325274.522237188" "region_08" 1 583692927 857748915 325275
"8891" 8891 8891 8207991999 8207 34 10417 "Tir˙a" "221347.336633663" 2017 "2305775205.71287" 84 0.00806374196025727 8207 "18593176.2772277" 22111248.7591457 "263229.151894592" "region_08" 1 18593176 22111249 263229
"8892" 8892 8892 8301011001 8301 711 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1872 0.00925216600520929 8301 "559212098.469453" 522109571.529419 "278904.685646057" "region_08" 1 559212098 522109572 278905
"8893" 8893 8893 8301011002 8301 1742 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3827 0.0189145509091538 8301 "1143218323.09968" 1325837423.2326 "346443.016261457" "region_08" 1 1143218323 1325837423 346443
"8894" 8894 8894 8301011003 8301 678 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1858 0.00918297245602503 8301 "555029956.707396" 496932106.65167 "267455.38571134" "region_08" 1 555029957 496932107 267455
"8895" 8895 8895 8301011004 8301 1005 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2275 0.0112439517424418 8301 "679598036.334405" 748278696.075441 "328913.712560634" "region_08" 1 679598036 748278696 328914
"8896" 8896 8896 8301011005 8301 472 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1361 0.00672660145998389 8301 "406563924.154341" 340976740.271922 "250533.975218165" "region_08" 1 406563924 340976740 250534
"8897" 8897 8897 8301021001 8301 1214 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3024 0.0149458066237996 8301 "903342620.604502" 910740209.073482 "301170.704058691" "region_08" 1 903342621 910740209 301171
"8898" 8898 8898 8301021002 8301 1405 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3516 0.0173774656379892 8301 "1050315031.09968" 1060199683.18334 "301535.746070348" "region_08" 1 1050315031 1060199683 301536
"8899" 8899 8899 8301021003 8301 868 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1984 0.00980571439868335 8301 "592669232.565917" 642501258.917107 "323841.360341283" "region_08" 1 592669233 642501259 323841
"8900" 8900 8900 8301021004 8301 1319 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2921 0.0144367397976583 8301 "872574006.212219" 992796148.595197 "339882.282983635" "region_08" 1 872574006 992796149 339882
"8901" 8901 8901 8301031001 8301 1017 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2637 0.0130330992284919 8301 "787736273.324759" 757572569.993269 "287285.767915536" "region_08" 1 787736273 757572570 287286
"8902" 8902 8902 8301031002 8301 664 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1528 0.00755198165382467 8301 "456450900.88746" 486265407.982969 "318236.523549063" "region_08" 1 456450901 486265408 318237
"8903" 8903 8903 8301031003 8301 789 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1675 0.00827851392025938 8301 "500363389.389068" 581802214.879579 "347344.605898256" "region_08" 1 500363389 581802215 347345
"8904" 8904 8904 8301031004 8301 1101 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2422 0.0119704840088765 8301 "723510524.836013" 822749733.081141 "339698.485995517" "region_08" 1 723510525 822749733 339698
"8905" 8905 8905 8301031005 8301 675 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1671 0.00825874433477816 8301 "499168491.742765" 494645638.324224 "296017.73687865" "region_08" 1 499168492 494645638 296018
"8906" 8906 8906 8301031006 8301 558 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1366 0.00675131344183541 8301 "408057546.212219" 405808793.775478 "297078.179923483" "region_08" 1 408057546 405808794 297078
"8907" 8907 8907 8301031007 8301 1671 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3656 0.0180694011298318 8301 "1092136448.72026" 1269686486.41004 "347288.426260951" "region_08" 1 1092136449 1269686486 347288
"8908" 8908 8908 8301041001 8301 1469 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3318 0.016398871156669 8301 "991167597.607717" 1110468162.82695 "334679.976741093" "region_08" 1 991167598 1110468163 334680
"8909" 8909 8909 8301041002 8301 1563 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3755 0.0185586983704919 8301 "1121710165.46624" 1184457820.02191 "315434.838887326" "region_08" 1 1121710165 1184457820 315435
"8910" 8910 8910 8301041003 8301 1238 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3011 0.0148815554709857 8301 "899459203.254019" 929471706.75086 "308692.031468237" "region_08" 1 899459203 929471707 308692
"8911" 8911 8911 8301041004 8301 1136 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2765 0.0136657259638908 8301 "825972998.006431" 849966495.413454 "307401.987491303" "region_08" 1 825972998 849966495 307402
"8912" 8912 8912 8301041005 8301 2297 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 5190 0.0256510371618783 8301 "1550379696.07717" 1767674765.37829 "340592.440342639" "region_08" 1 1550379696 1767674765 340592
"8913" 8913 8913 8301051001 8301 398 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1146 0.0056639862403685 8301 "342338175.665595" 285566145.781677 "249185.118483139" "region_08" 1 342338176 285566146 249185
"8914" 8914 8914 8301061001 8301 16 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 42 0.000207580647552772 8301 "12546425.2861736" 10096581.1525046 "240394.789345347" "region_08" 1 12546425 10096581 240395
"8915" 8915 8915 8301071001 8301 358 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 918 0.00453711986793917 8301 "274229009.826366" 255781241.398738 "278628.803266599" "region_08" 1 274229010 255781241 278629
"8916" 8916 8916 8301121001 8301 369 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1108 0.00547617517829695 8301 "330986648.025724" 263959433.309125 "238230.53547755" "region_08" 1 330986648 263959433 238231
"8917" 8917 8917 8301151001 8301 478 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1578 0.00779910147233988 8301 "471387121.466238" 345485518.332357 "218938.858258781" "region_08" 1 471387121 345485518 218939
"8918" 8918 8918 8301171001 8301 1510 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3925 0.0193989057534436 8301 "1172493315.43408" 1142717675.03374 "291138.261155092" "region_08" 1 1172493315 1142717675 291138
"8919" 8919 8919 8301171002 8301 1350 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3674 0.0181583642644973 8301 "1097513488.12862" 1017073111.51443 "276829.9160355" "region_08" 1 1097513488 1017073112 276830
"8920" 8920 8920 8301171003 8301 713 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1930 0.00953882499468692 8301 "576538114.340836" 523637002.007518 "271314.508812186" "region_08" 1 576538114 523637002 271315
"8921" 8921 8921 8301171004 8301 1265 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3128 0.0154598158463112 8301 "934409959.40836" 950561979.257761 "303888.100785729" "region_08" 1 934409959 950561979 303888
"8922" 8922 8922 8301171005 8301 2150 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 5411 0.0267433067597155 8301 "1616397791.03537" 1650183291.78816 "304968.266824646" "region_08" 1 1616397791 1650183292 304968
"8923" 8923 8923 8301171006 8301 2098 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 5358 0.0264813597520894 8301 "1600565397.22186" 1608697388.94267 "300242.140526813" "region_08" 1 1600565397 1608697389 300242
"8924" 8924 8924 8301171007 8301 1258 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3202 0.0158255531777137 8301 "956515565.864952" 945092387.993495 "295156.8981866" "region_08" 1 956515566 945092388 295157
"8925" 8925 8925 8301171008 8301 2468 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 6049 0.0298965556439695 8301 "1806983965.62058" 1904726046.41069 "314882.798216348" "region_08" 1 1806983966 1904726046 314883
"8926" 8926 8926 8301191001 8301 723 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2305 0.011392223633551 8301 "688559768.681672" 531276713.278199 "230488.812702039" "region_08" 1 688559769 531276713 230489
"8927" 8927 8927 8301191002 8301 385 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1387 0.00685510376561179 8301 "414330758.855305" 275872313.194558 "198898.567551953" "region_08" 1 414330759 275872313 198899
"8928" 8928 8928 8301201001 8301 1294 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3180 0.0157168204575671 8301 "949943628.81029" 973234528.165195 "306048.59376264" "region_08" 1 949943629 973234528 306049
"8929" 8929 8929 8301201002 8301 1252 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3366 0.0166361061824436 8301 "1005506369.36334" 940405134.446378 "279383.581237783" "region_08" 1 1005506369 940405134 279384
"8930" 8930 8930 8301201003 8301 2653 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 7318 0.0361684566378854 8301 "2186065243.90997" 2053425362.64097 "280599.256988381" "region_08" 1 2186065244 2053425363 280599
"8931" 8931 8931 8301201004 8301 884 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2688 0.0132851614433774 8301 "802971218.315113" 654822323.33407 "243609.495287972" "region_08" 1 802971218 654822323 243609
"8932" 8932 8932 8301201005 8301 2363 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 6391 0.0315868552026135 8301 "1909147714.37942" 1820525045.02242 "284857.619311911" "region_08" 1 1909147714 1820525045 284858
"8933" 8933 8933 8301201006 8301 1357 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3404 0.0168239172445152 8301 "1016857897.00322" 1022558108.27102 "300398.974227678" "region_08" 1 1016857897 1022558108 300399
"8934" 8934 8934 8301201007 8301 1264 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 3147 0.015553721377347 8301 "940085723.228296" 949780534.877898 "301805.06351379" "region_08" 1 940085723 949780535 301805
"8935" 8935 8935 8301211001 8301 1769 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 4197 0.0207432375661663 8301 "1253746355.38264" 1347214814.27986 "320994.713909902" "region_08" 1 1253746355 1347214814 320995
"8936" 8936 8936 8301211002 8301 457 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1283 0.00634109454310017 8301 "383263420.051447" 329714874.055055 "256987.431063956" "region_08" 1 383263420 329714874 256987
"8937" 8937 8937 8301211003 8301 775 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 1725 0.00852563373877458 8301 "515299609.967846" 571070069.208665 "331055.112584733" "region_08" 1 515299610 571070069 331055
"8938" 8938 8938 8301211004 8301 1613 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 4056 0.0200463596779535 8301 "1211626213.35048" 1223887233.32936 "301747.345495403" "region_08" 1 1211626213 1223887233 301747
"8939" 8939 8939 8301211005 8301 2604 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 5827 0.028799343649762 8301 "1740667146.2508" 2013998562.12257 "345632.154131212" "region_08" 1 1740667146 2013998562 345632
"8940" 8940 8940 8301211006 8301 1069 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2584 0.0127711522208658 8301 "771903879.511254" 797896047.485507 "308783.30011049" "region_08" 1 771903880 797896047 308783
"8941" 8941 8941 8301211007 8301 918 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2274 0.0112390093460715 8301 "679299311.92283" 681033993.647286 "299487.244347971" "region_08" 1 679299312 681033994 299487
"8942" 8942 8942 8301211008 8301 1093 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 2314 0.0114367052008837 8301 "691248288.385852" 816533572.260783 "352866.712299388" "region_08" 1 691248288 816533572 352867
"8943" 8943 8943 8301991999 8301 244 202331 "Los ¡ngeles" "298724.411575563" 2017 "60441208918.4952" 540 0.00266889403996422 8301 "161311182.250804" 171681329.062405 "317928.387152601" "region_08" 1 161311182 171681329 317928
"8944" 8944 8944 8302011001 8302 605 4073 "Antuco" "191980.170212766" 2017 "781935233.276596" 2038 0.500368278909894 8302 "391255586.893617" 441413829.815923 "216591.673118706" "region_08" 1 391255587 441413830 216592
"8945" 8945 8945 8302991999 8302 22 4073 "Antuco" "191980.170212766" 2017 "781935233.276596" 39 0.0095752516572551 8302 "7487226.63829787" 14060574.9242791 "360527.562161003" "region_08" 1 7487227 14060575 360528
"8946" 8946 8946 8303011001 8303 1459 28573 "Cabrero" "225166.507537689" 2017 "6433682619.87437" 4028 0.140972246526441 8303 "906970692.361809" 1102607844.4231 "273735.810432745" "region_08" 1 906970692 1102607844 273736
"8947" 8947 8947 8303011002 8303 2016 28573 "Cabrero" "225166.507537689" 2017 "6433682619.87437" 5771 0.201973891435971 8303 "1299435915" 1543361144.19686 "267433.918592421" "region_08" 1 1299435915 1543361144 267434
"8948" 8948 8948 8303011003 8303 1293 28573 "Cabrero" "225166.507537689" 2017 "6433682619.87437" 3856 0.134952577608232 8303 "868242053.065327" 972452375.4738 "252192.006087604" "region_08" 1 868242053 972452375 252192
"8949" 8949 8949 8303011004 8303 519 28573 "Cabrero" "225166.507537689" 2017 "6433682619.87437" 1323 0.0463024533650649 8303 "297895289.472362" 376354678.879415 "284470.656749369" "region_08" 1 297895289 376354679 284471
"8950" 8950 8950 8303041001 8303 1340 28573 "Cabrero" "225166.507537689" 2017 "6433682619.87437" 4153 0.145347005914675 8303 "935116505.80402" 1009239374.34704 "243014.537526375" "region_08" 1 935116506 1009239374 243015
"8951" 8951 8951 8303041002 8303 800 28573 "Cabrero" "225166.507537689" 2017 "6433682619.87437" 2421 0.0847303398313093 8303 "545128114.748744" 590239961.536406 "243800.06672301" "region_08" 1 545128115 590239962 243800
"8952" 8952 8952 8303991999 8303 7 28573 "Cabrero" "225166.507537689" 2017 "6433682619.87437" 12 0.00041997690127043 8303 "2701998.09045226" 4273731.86136903 "356144.321780752" "region_08" 1 2701998 4273732 356144
"8953" 8953 8953 8304011001 8304 746 22389 "Laja" "224427.950413223" 2017 "5024717381.80165" 2499 0.111617312072893 8304 "560845448.082645" 548863985.946305 "219633.447757625" "region_08" 1 560845448 548863986 219633
"8954" 8954 8954 8304011002 8304 617 22389 "Laja" "224427.950413223" 2017 "5024717381.80165" 1789 0.0799053106436196 8304 "401501603.289256" 450522559.285987 "251829.267348232" "region_08" 1 401501603 450522559 251829
"8955" 8955 8955 8304011003 8304 1193 22389 "Laja" "224427.950413223" 2017 "5024717381.80165" 4161 0.18585019429184 8304 "933844701.669421" 894362272.369239 "214939.262765979" "region_08" 1 933844702 894362272 214939
"8956" 8956 8956 8304011004 8304 1065 22389 "Laja" "224427.950413223" 2017 "5024717381.80165" 3360 0.15007369690473 8304 "754077913.38843" 794791408.4536 "236545.062039762" "region_08" 1 754077913 794791408 236545
"8957" 8957 8957 8304051001 8304 652 22389 "Laja" "224427.950413223" 2017 "5024717381.80165" 2145 0.0958059761490017 8304 "481397953.636364" 477129666.200541 "222438.072820765" "region_08" 1 481397954 477129666 222438
"8958" 8958 8958 8304051002 8304 691 22389 "Laja" "224427.950413223" 2017 "5024717381.80165" 2135 0.0953593282415472 8304 "479153674.132231" 506844785.880345 "237398.026173464" "region_08" 1 479153674 506844786 237398
"8959" 8959 8959 8304991999 8304 40 22389 "Laja" "224427.950413223" 2017 "5024717381.80165" 133 0.00594041716914556 8304 "29848917.4049587" 26182703.7222871 "196862.434002158" "region_08" 1 29848917 26182704 196862
"8960" 8960 8960 8305011001 8305 728 29627 "MulchÈn" "246376.87283237" 2017 "7299407611.40462" 1995 0.0673372261788234 8305 "491521861.300578" 535098156.157829 "268219.627146781" "region_08" 1 491521861 535098156 268220
"8961" 8961 8961 8305011002 8305 837 29627 "MulchÈn" "246376.87283237" 2017 "7299407611.40462" 2273 0.0767205589496068 8305 "560014631.947977" 618655157.739395 "272175.608332334" "region_08" 1 560014632 618655158 272176
"8962" 8962 8962 8305011003 8305 1500 29627 "MulchÈn" "246376.87283237" 2017 "7299407611.40462" 4407 0.148749451513822 8305 "1085782878.57225" 1134848677.10294 "257510.478126375" "region_08" 1 1085782879 1134848677 257510
"8963" 8963 8963 8305011004 8305 1578 29627 "MulchÈn" "246376.87283237" 2017 "7299407611.40462" 4956 0.16727984608634 8305 "1221043781.75723" 1196281424.77565 "241380.432763447" "region_08" 1 1221043782 1196281425 241380
"8964" 8964 8964 8305011005 8305 1245 29627 "MulchÈn" "246376.87283237" 2017 "7299407611.40462" 3462 0.116852870692274 8305 "852956733.745665" 934937806.538795 "270057.136493008" "region_08" 1 852956734 934937807 270057
"8965" 8965 8965 8305021001 8305 917 29627 "MulchÈn" "246376.87283237" 2017 "7299407611.40462" 2384 0.0804671414588045 8305 "587362464.83237" 680262501.210227 "285345.008896907" "region_08" 1 587362465 680262501 285345
"8966" 8966 8966 8305021002 8305 1050 29627 "MulchÈn" "246376.87283237" 2017 "7299407611.40462" 2797 0.0944071286326661 8305 "689116113.312139" 783153175.130562 "279997.559932271" "region_08" 1 689116113 783153175 279998
"8967" 8967 8967 8305131001 8305 613 29627 "MulchÈn" "246376.87283237" 2017 "7299407611.40462" 1839 0.0620717588685996 8305 "453087069.138728" 447485522.731247 "243330.898711934" "region_08" 1 453087069 447485523 243331
